latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.673111,-89.17432,793.0,-21600,America/El_Salvador,GMT-6

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),shortwave_radiation (W/m²),dew_point_2m (°C),wind_direction_10m (°),et0_fao_evapotranspiration (mm),rain (mm),cloud_cover (%),direct_radiation (W/m²),direct_normal_irradiance (W/m²)
2025-02-09T14:00,31.0,33,7.5,28.1,926.5,796.0,12.9,123,0.62,0.00,87,643.0,780.0
2025-02-09T15:00,28.8,49,9.5,31.0,925.9,666.0,16.9,155,0.51,0.30,54,519.0,728.8
2025-02-09T16:00,27.0,58,12.5,34.2,925.4,443.0,18.0,196,0.35,0.10,42,325.0,593.8
2025-02-09T17:00,25.9,61,8.9,34.9,925.6,268.0,17.9,216,0.21,0.10,24,192.0,562.7
2025-02-09T18:00,25.1,67,6.0,24.8,925.8,68.0,18.4,190,0.06,0.00,24,43.0,285.3
2025-02-09T19:00,23.9,75,5.6,19.8,926.2,0.0,19.1,178,0.01,0.00,89,0.0,0.0
2025-02-09T20:00,23.4,80,3.5,16.6,927.2,0.0,19.7,246,0.00,0.00,100,0.0,0.0
2025-02-09T21:00,24.2,75,8.5,18.0,927.8,0.0,19.4,325,0.02,0.00,87,0.0,0.0
2025-02-09T22:00,23.8,74,5.1,16.9,928.5,0.0,18.9,356,0.01,0.00,93,0.0,0.0
2025-02-09T23:00,23.6,71,5.6,11.9,929.0,0.0,18.0,327,0.01,0.00,52,0.0,0.0
2025-02-10T00:00,22.9,68,8.5,17.6,928.6,0.0,16.6,328,0.03,0.00,49,0.0,0.0
2025-02-10T01:00,21.8,70,9.9,21.2,927.8,0.0,16.0,328,0.03,0.00,67,0.0,0.0
2025-02-10T02:00,20.9,74,10.9,23.8,927.1,0.0,16.2,320,0.03,0.00,89,0.0,0.0
2025-02-10T03:00,20.4,77,9.7,23.4,926.7,0.0,16.3,318,0.02,0.00,97,0.0,0.0
2025-02-10T04:00,19.9,79,9.8,21.6,926.5,0.0,16.2,319,0.01,0.00,100,0.0,0.0
2025-02-10T05:00,19.6,79,10.3,22.7,926.4,0.0,16.0,316,0.02,0.00,100,0.0,0.0
2025-02-10T06:00,19.1,81,10.1,22.7,926.6,0.0,15.9,317,0.01,0.00,98,0.0,0.0
2025-02-10T07:00,19.9,80,10.2,23.0,927.4,21.0,16.3,315,0.04,0.00,100,5.0,46.4
2025-02-10T08:00,22.6,66,9.0,24.8,928.9,193.0,15.9,322,0.14,0.00,98,109.0,418.5
2025-02-10T09:00,25.3,52,7.8,25.6,930.1,432.0,14.7,334,0.31,0.00,99,318.0,664.6
2025-02-10T10:00,27.7,44,6.6,24.5,930.4,655.0,14.3,9,0.48,0.00,100,545.0,825.7
2025-02-10T11:00,29.3,39,10.2,31.7,929.8,767.0,13.8,46,0.59,0.00,97,625.0,788.5
2025-02-10T12:00,30.1,36,8.4,32.0,928.9,666.0,13.4,67,0.54,0.00,98,445.0,513.0
2025-02-10T13:00,30.4,35,7.1,28.1,927.5,645.0,13.1,96,0.53,0.00,98,406.0,461.8
2025-02-10T14:00,30.1,37,9.0,29.9,926.2,571.0,13.7,133,0.48,0.00,99,273.0,330.1
2025-02-10T15:00,28.4,49,8.7,32.4,925.4,588.0,16.6,143,0.45,0.40,100,398.0,557.0
2025-02-10T16:00,27.3,55,9.2,28.1,924.8,448.0,17.5,149,0.34,0.30,94,314.0,571.4
2025-02-10T17:00,26.4,60,7.6,27.4,924.8,266.0,18.0,161,0.21,0.00,44,175.0,510.0
2025-02-10T18:00,25.0,67,6.2,22.3,925.1,69.0,18.5,187,0.06,0.00,34,43.0,283.6
2025-02-10T19:00,24.8,68,6.5,12.6,925.2,0.0,18.4,293,0.02,0.00,99,0.0,0.0
2025-02-10T20:00,25.0,66,3.1,13.3,926.1,0.0,18.2,10,0.00,0.00,86,0.0,0.0
2025-02-10T21:00,24.8,66,0.9,7.9,927.1,0.0,18.0,349,0.00,0.00,99,0.0,0.0
2025-02-10T22:00,24.0,68,7.2,14.4,927.2,0.0,17.6,307,0.02,0.00,81,0.0,0.0
2025-02-10T23:00,23.4,66,8.3,17.3,927.2,0.0,16.6,314,0.03,0.00,28,0.0,0.0
2025-02-11T00:00,22.4,70,9.6,20.2,926.6,0.0,16.6,322,0.03,0.00,2,0.0,0.0
2025-02-11T01:00,21.5,75,9.8,21.2,925.7,0.0,16.9,320,0.02,0.00,7,0.0,0.0
2025-02-11T02:00,20.7,81,9.2,21.2,925.0,0.0,17.3,318,0.01,0.00,1,0.0,0.0
2025-02-11T03:00,20.3,83,8.8,19.8,924.6,0.0,17.3,319,0.01,0.00,0,0.0,0.0
2025-02-11T04:00,19.8,84,8.8,19.4,924.4,0.0,17.1,325,0.00,0.00,0,0.0,0.0
2025-02-11T05:00,19.4,85,8.5,19.4,924.2,0.0,16.8,322,0.00,0.00,0,0.0,0.0
2025-02-11T06:00,19.1,84,9.1,19.8,924.5,0.0,16.3,319,0.00,0.00,0,0.0,0.0
2025-02-11T07:00,20.0,77,9.9,22.3,925.1,26.0,15.8,312,0.04,0.00,0,15.0,138.1
2025-02-11T08:00,22.6,63,8.7,25.2,926.4,217.0,15.2,323,0.15,0.00,5,164.0,625.5
2025-02-11T09:00,25.2,51,7.4,25.2,927.4,455.0,14.4,342,0.32,0.00,12,380.0,790.7
2025-02-11T10:00,27.6,42,7.5,25.6,928.1,669.0,13.6,10,0.49,0.00,37,582.0,878.7
2025-02-11T11:00,29.6,35,10.8,31.7,927.5,828.0,12.7,57,0.64,0.00,62,733.0,921.8
2025-02-11T12:00,30.2,36,12.5,37.1,926.4,835.0,13.5,83,0.66,0.30,39,667.0,766.6
2025-02-11T13:00,30.7,35,11.8,35.6,925.2,759.0,13.5,107,0.62,0.50,53,504.0,571.6
2025-02-11T14:00,29.8,40,12.7,37.4,924.1,775.0,14.6,135,0.62,0.10,28,612.0,737.7
2025-02-11T15:00,28.5,47,9.7,37.4,923.2,660.0,16.0,158,0.50,0.10,40,531.0,740.6
2025-02-11T16:00,28.1,46,8.6,30.2,922.7,475.0,15.6,158,0.37,0.00,62,364.0,659.7
2025-02-11T17:00,26.6,54,9.2,28.8,922.9,280.0,16.6,163,0.23,0.00,76,205.0,594.1
2025-02-11T18:00,24.9,62,4.7,25.6,923.2,65.0,17.1,171,0.06,0.00,74,38.0,249.2
2025-02-11T19:00,23.8,69,4.6,15.5,923.6,0.0,17.8,211,0.01,0.00,100,0.0,0.0
2025-02-11T20:00,23.5,71,5.5,14.0,924.4,0.0,18.0,189,0.01,0.00,100,0.0,0.0
2025-02-11T21:00,23.2,70,5.2,14.0,925.3,0.0,17.4,221,0.01,0.00,84,0.0,0.0
2025-02-11T22:00,22.3,73,4.7,19.4,925.9,0.0,17.3,238,0.00,0.10,79,0.0,0.0
2025-02-11T23:00,22.1,74,5.8,14.4,925.6,0.0,17.1,279,0.01,0.00,49,0.0,0.0
2025-02-12T00:00,20.9,82,5.4,16.9,925.2,0.0,17.7,326,0.00,0.40,75,0.0,0.0
2025-02-12T01:00,20.4,91,6.6,19.8,924.4,0.0,18.9,305,0.00,1.20,70,0.0,0.0
2025-02-12T02:00,20.1,96,4.5,20.5,923.4,0.0,19.5,307,0.00,0.10,57,0.0,0.0
2025-02-12T03:00,19.9,98,3.7,9.4,922.9,0.0,19.6,317,0.00,0.00,35,0.0,0.0
2025-02-12T04:00,19.8,97,3.3,8.6,922.8,0.0,19.3,319,0.00,0.00,28,0.0,0.0
2025-02-12T05:00,19.3,95,2.2,7.6,922.9,0.0,18.4,312,0.00,0.00,21,0.0,0.0
2025-02-12T06:00,19.4,91,1.5,5.4,923.3,0.0,17.8,315,0.00,0.00,3,0.0,0.0
2025-02-12T07:00,21.6,75,0.9,4.0,924.2,26.0,16.9,349,0.01,0.00,0,14.0,127.9
2025-02-12T08:00,22.7,72,1.2,9.0,925.1,217.0,17.5,39,0.12,0.00,0,164.0,621.2
2025-02-12T09:00,24.6,63,3.7,15.5,926.2,459.0,17.1,39,0.30,0.00,0,387.0,801.8
2025-02-12T10:00,26.6,51,6.1,21.6,926.8,674.0,15.8,90,0.48,0.00,0,591.0,889.1
2025-02-12T11:00,27.8,46,9.3,29.2,927.0,815.0,15.0,124,0.60,0.00,8,719.0,901.3
2025-02-12T12:00,28.0,45,10.8,32.8,926.0,869.0,14.9,144,0.64,0.00,8,746.0,854.8
2025-02-12T13:00,27.4,50,11.9,36.4,924.9,831.0,16.1,165,0.61,0.00,5,687.0,776.8
2025-02-12T14:00,27.8,48,11.3,35.6,924.0,783.0,15.8,189,0.58,0.00,16,659.0,791.9
2025-02-12T15:00,26.9,50,13.2,37.8,923.2,669.0,15.8,194,0.50,0.00,26,551.0,765.9
2025-02-12T16:00,26.1,53,12.7,37.8,923.0,481.0,15.7,187,0.37,0.00,26,380.0,686.0
2025-02-12T17:00,24.7,60,11.3,35.3,923.2,277.0,16.4,194,0.22,0.00,24,208.0,599.6
2025-02-12T18:00,23.1,64,7.3,29.5,923.4,68.0,15.9,196,0.07,0.00,24,44.0,286.9
2025-02-12T19:00,22.2,75,6.9,22.3,924.0,0.0,17.5,208,0.01,0.00,27,0.0,0.0
2025-02-12T20:00,21.7,81,6.0,17.3,924.7,0.0,18.3,233,0.00,0.00,26,0.0,0.0
2025-02-12T21:00,21.6,82,3.9,14.4,925.6,0.0,18.4,292,0.00,0.00,17,0.0,0.0
2025-02-12T22:00,21.4,83,1.9,7.9,926.1,0.0,18.4,319,0.00,0.00,18,0.0,0.0
2025-02-12T23:00,21.1,85,1.2,3.6,926.1,0.0,18.4,309,0.00,0.00,14,0.0,0.0
2025-02-13T00:00,20.8,86,0.6,4.0,925.7,0.0,18.5,288,0.00,0.00,17,0.0,0.0
2025-02-13T01:00,20.9,85,0.5,3.2,925.4,0.0,18.4,270,0.00,0.00,21,0.0,0.0
2025-02-13T02:00,21.1,83,0.2,3.6,925.2,0.0,18.1,270,0.00,0.00,29,0.0,0.0
2025-02-13T03:00,21.3,80,2.7,5.0,925.1,0.0,17.7,328,0.00,0.00,48,0.0,0.0
2025-02-13T04:00,21.0,81,2.4,7.2,925.2,0.0,17.6,324,0.00,0.00,44,0.0,0.0
2025-02-13T05:00,21.0,81,0.4,4.3,925.6,0.0,17.7,333,0.00,0.00,19,0.0,0.0
2025-02-13T06:00,20.1,87,2.2,5.4,926.1,0.0,17.9,85,0.00,0.00,10,0.0,0.0
2025-02-13T07:00,21.1,75,2.5,5.0,926.7,26.0,16.5,356,0.02,0.00,1,14.0,126.9
2025-02-13T08:00,23.5,67,4.2,15.1,927.9,216.0,17.0,20,0.14,0.00,2,161.0,605.6
2025-02-13T09:00,25.5,57,4.8,20.2,928.8,458.0,16.3,53,0.31,0.00,13,382.0,787.9
2025-02-13T10:00,27.2,49,6.2,22.7,929.2,623.0,15.7,83,0.45,0.00,24,525.0,787.0
2025-02-13T11:00,28.6,43,7.4,25.9,928.7,724.0,15.0,91,0.55,0.00,22,563.0,703.5
2025-02-13T12:00,29.4,40,8.1,28.1,928.0,798.0,14.3,103,0.61,0.10,31,659.0,752.9
2025-02-13T13:00,28.9,42,10.1,32.8,927.3,800.0,14.7,137,0.61,0.10,35,632.0,712.5
2025-02-13T14:00,27.1,53,10.1,34.9,926.5,670.0,16.6,158,0.50,1.00,59,486.0,582.3
2025-02-13T15:00,26.3,57,11.2,32.0,925.8,483.0,17.2,186,0.37,0.20,68,318.0,440.6
2025-02-13T16:00,26.4,55,8.7,32.4,925.9,448.0,16.5,186,0.34,0.10,52,323.0,580.9
2025-02-13T17:00,25.9,55,6.5,25.9,926.2,229.0,16.1,166,0.18,0.00,89,134.0,384.3
2025-02-13T18:00,24.9,60,4.5,19.8,926.7,52.0,16.6,178,0.06,0.00,57,24.0,155.6
2025-02-13T19:00,23.8,71,5.1,14.4,927.2,0.0,18.3,293,0.01,0.00,100,0.0,0.0
2025-02-13T20:00,23.3,75,9.6,23.0,927.8,0.0,18.7,323,0.02,0.20,100,0.0,0.0
2025-02-13T21:00,23.1,75,8.7,21.2,928.1,0.0,18.5,322,0.02,0.00,100,0.0,0.0
2025-02-13T22:00,22.4,77,7.3,19.4,928.4,0.0,18.1,310,0.01,0.00,63,0.0,0.0
2025-02-13T23:00,22.6,74,3.9,15.1,928.7,0.0,17.6,317,0.00,0.00,49,0.0,0.0
2025-02-14T00:00,22.2,74,1.0,9.4,928.8,0.0,17.3,31,0.00,0.00,64,0.0,0.0
2025-02-14T01:00,22.0,77,3.1,7.6,928.6,0.0,17.7,50,0.00,0.10,97,0.0,0.0
2025-02-14T02:00,21.3,83,5.2,14.0,928.2,0.0,18.2,356,0.00,0.10,90,0.0,0.0
2025-02-14T03:00,21.2,82,7.1,15.5,927.7,0.0,18.0,324,0.00,0.00,11,0.0,0.0
2025-02-14T04:00,20.7,83,4.5,14.8,927.5,0.0,17.8,317,0.00,0.00,26,0.0,0.0
2025-02-14T05:00,20.5,84,4.5,10.4,927.6,0.0,17.7,323,0.00,0.00,52,0.0,0.0
2025-02-14T06:00,20.0,86,5.3,11.9,927.9,0.0,17.5,325,0.00,0.00,15,0.0,0.0
2025-02-14T07:00,21.0,83,5.6,13.3,928.6,25.0,18.0,329,0.03,0.00,7,13.0,117.0
2025-02-14T08:00,23.1,71,6.0,18.7,929.6,213.0,17.6,357,0.14,0.00,5,153.0,571.5
2025-02-14T09:00,25.1,59,9.2,27.4,930.3,453.0,16.6,17,0.32,0.10,12,373.0,765.9
2025-02-14T10:00,26.8,50,11.4,32.8,930.7,611.0,15.6,38,0.46,0.00,15,501.0,748.3
2025-02-14T11:00,28.3,40,12.4,36.0,930.4,738.0,13.3,54,0.57,0.00,41,603.0,751.1
2025-02-14T12:00,29.8,33,11.8,35.6,929.4,852.0,12.0,74,0.67,0.00,96,724.0,824.6
2025-02-14T13:00,31.5,27,12.9,37.1,928.2,852.0,10.5,98,0.71,0.00,100,664.0,746.4
2025-02-14T14:00,30.8,29,12.9,39.2,927.0,726.0,10.9,132,0.62,0.00,100,535.0,639.0
2025-02-14T15:00,27.1,56,13.8,39.6,926.2,553.0,17.5,173,0.43,0.00,100,374.0,516.5
2025-02-14T16:00,27.2,55,10.6,37.1,926.1,440.0,17.3,189,0.34,0.00,100,288.0,516.0
2025-02-14T17:00,25.3,62,11.9,34.2,926.4,252.0,17.5,184,0.21,0.00,73,151.0,430.8
2025-02-14T18:00,23.7,63,6.7,30.6,926.6,74.0,16.2,196,0.07,0.00,65,46.0,296.7
2025-02-14T19:00,23.2,72,4.6,16.6,926.9,0.0,17.8,257,0.01,0.00,100,0.0,0.0
2025-02-14T20:00,23.7,65,3.6,11.9,927.8,0.0,16.8,270,0.01,0.00,100,0.0,0.0
2025-02-14T21:00,23.8,62,3.4,9.0,929.1,0.0,16.1,357,0.01,0.00,100,0.0,0.0
2025-02-14T22:00,22.2,74,5.9,18.7,928.7,0.0,17.4,305,0.01,0.10,100,0.0,0.0
2025-02-14T23:00,21.3,81,5.4,12.6,928.4,0.0,18.0,312,0.00,0.00,99,0.0,0.0
2025-02-15T00:00,21.0,81,4.0,11.5,927.7,0.0,17.6,306,0.00,0.00,100,0.0,0.0
2025-02-15T01:00,21.0,80,4.9,10.4,927.2,0.0,17.3,309,0.00,0.00,100,0.0,0.0
2025-02-15T02:00,20.8,78,5.7,12.6,926.7,0.0,16.8,314,0.00,0.00,96,0.0,0.0
2025-02-15T03:00,20.6,76,5.0,12.6,926.3,0.0,16.3,311,0.00,0.00,99,0.0,0.0
2025-02-15T04:00,20.5,76,5.5,11.5,926.1,0.0,16.1,316,0.00,0.00,99,0.0,0.0
2025-02-15T05:00,20.0,79,6.8,14.4,925.9,0.0,16.1,323,0.01,0.00,100,0.0,0.0
2025-02-15T06:00,19.7,81,6.8,14.8,926.2,0.0,16.3,318,0.00,0.00,100,0.0,0.0
2025-02-15T07:00,20.8,76,7.7,16.6,927.0,25.0,16.4,319,0.04,0.00,100,9.0,80.3
2025-02-15T08:00,23.4,64,5.8,18.4,928.3,209.0,16.1,338,0.14,0.00,100,139.0,515.5
2025-02-15T09:00,25.6,54,4.4,18.7,928.9,439.0,15.6,12,0.30,0.00,97,330.0,674.6
2025-02-15T10:00,27.5,46,7.7,25.2,929.2,622.0,14.9,60,0.46,0.00,100,486.0,723.3
2025-02-15T11:00,28.7,42,10.3,31.3,928.8,757.0,14.4,78,0.58,0.00,99,589.0,731.3
2025-02-15T12:00,29.6,38,11.5,34.6,927.8,835.0,14.0,90,0.65,0.00,100,649.0,737.0
2025-02-15T13:00,30.5,34,11.5,35.3,927.0,890.0,12.8,125,0.70,0.00,98,725.0,812.6
2025-02-15T14:00,28.6,42,13.2,38.5,926.0,767.0,14.6,170,0.60,0.00,98,587.0,699.1
2025-02-15T15:00,28.6,41,10.9,39.2,925.4,632.0,14.2,171,0.50,0.00,100,476.0,655.3
2025-02-15T16:00,27.8,46,13.1,37.1,924.8,509.0,15.1,180,0.41,0.00,100,380.0,678.4
2025-02-15T17:00,25.6,50,10.9,38.9,924.4,262.0,14.5,193,0.23,0.00,95,170.0,482.6
2025-02-15T18:00,24.3,63,7.2,29.5,924.2,75.0,16.8,208,0.07,0.00,95,44.0,282.4
2025-02-15T19:00,23.2,72,5.4,19.1,924.7,0.0,18.0,228,0.01,0.00,87,0.0,0.0
2025-02-15T20:00,22.5,76,4.5,14.8,925.3,0.0,18.1,236,0.00,0.00,97,0.0,0.0
2025-02-15T21:00,22.3,77,2.7,11.2,926.1,0.0,18.0,307,0.00,0.00,100,0.0,0.0
2025-02-15T22:00,22.0,79,1.7,5.0,926.4,0.0,18.1,221,0.00,0.00,99,0.0,0.0
2025-02-15T23:00,21.7,79,3.9,10.4,926.7,0.0,17.9,167,0.00,0.00,55,0.0,0.0
2025-02-16T00:00,21.5,78,3.9,9.4,926.3,0.0,17.4,248,0.00,0.00,38,0.0,0.0
2025-02-16T01:00,21.6,71,5.0,11.5,925.6,0.0,16.1,268,0.01,0.00,97,0.0,0.0
2025-02-16T02:00,21.6,66,2.9,11.2,925.1,0.0,14.9,270,0.00,0.00,99,0.0,0.0
2025-02-16T03:00,21.6,64,2.1,7.6,924.7,0.0,14.4,285,0.00,0.00,83,0.0,0.0
2025-02-16T04:00,21.7,62,0.9,5.4,924.7,0.0,14.2,307,0.00,0.00,100,0.0,0.0
2025-02-16T05:00,21.4,64,0.9,2.9,924.7,0.0,14.3,307,0.00,0.00,100,0.0,0.0
2025-02-16T06:00,21.0,66,1.8,4.3,925.0,0.0,14.5,323,0.00,0.00,100,0.0,0.0
2025-02-16T07:00,21.9,69,0.2,3.2,926.0,23.0,16.0,270,0.01,0.00,100,5.0,44.3
2025-02-16T08:00,23.5,63,0.4,7.6,927.1,188.0,16.0,90,0.11,0.00,100,87.0,320.3
2025-02-16T09:00,25.6,55,1.5,13.3,927.9,434.0,15.8,104,0.29,0.00,45,303.0,616.6
2025-02-16T10:00,27.3,46,3.2,17.6,928.2,554.0,14.7,87,0.40,0.00,42,341.0,505.7
2025-02-16T11:00,29.0,40,6.1,24.5,928.0,745.0,13.9,120,0.56,0.00,89,583.0,721.5
2025-02-16T12:00,28.6,45,8.7,30.6,927.2,841.0,15.6,146,0.63,0.50,78,678.0,767.7
2025-02-16T13:00,27.3,53,9.0,31.0,925.9,724.0,16.9,164,0.54,0.80,99,538.0,601.2
2025-02-16T14:00,26.9,57,9.2,32.0,925.2,740.0,17.7,186,0.53,1.30,97,558.0,662.6
2025-02-16T15:00,26.3,59,9.9,32.4,924.3,588.0,17.7,209,0.43,0.40,98,384.0,527.0
2025-02-16T16:00,25.3,67,11.5,32.4,924.0,396.0,18.9,202,0.29,0.20,47,260.0,462.5
2025-02-16T17:00,24.4,72,9.6,32.0,924.3,228.0,19.0,206,0.17,0.10,93,137.0,387.1
2025-02-16T18:00,23.0,78,7.4,27.0,924.6,71.0,19.0,209,0.05,0.00,94,40.0,255.4
2025-02-16T19:00,21.9,86,6.4,21.2,925.2,0.0,19.4,227,0.00,0.00,100,0.0,0.0
2025-02-16T20:00,21.8,86,7.1,16.6,926.1,0.0,19.3,319,0.00,0.10,100,0.0,0.0
2025-02-16T21:00,21.9,86,6.2,16.6,926.5,0.0,19.4,327,0.00,0.10,100,0.0,0.0
2025-02-16T22:00,21.7,87,4.0,14.4,926.8,0.0,19.5,8,0.00,0.00,100,0.0,0.0
2025-02-16T23:00,21.4,90,4.5,9.7,927.0,0.0,19.7,353,0.00,0.00,100,0.0,0.0
2025-02-17T00:00,21.2,91,4.7,10.1,926.9,0.0,19.6,9,0.00,0.00,100,0.0,0.0
2025-02-17T01:00,20.9,85,6.8,18.4,926.5,0.0,18.3,333,0.00,0.10,100,0.0,0.0
2025-02-17T02:00,20.4,88,6.1,14.0,925.4,0.0,18.3,337,0.00,0.00,100,0.0,0.0
2025-02-17T03:00,20.3,87,6.8,14.8,925.1,0.0,18.1,325,0.00,0.00,100,0.0,0.0
2025-02-17T04:00,19.7,91,8.0,16.9,924.9,0.0,18.2,324,0.00,0.00,100,0.0,0.0
2025-02-17T05:00,19.4,93,8.2,18.7,925.0,0.0,18.3,324,0.00,0.00,100,0.0,0.0
2025-02-17T06:00,19.3,94,6.7,18.0,925.7,0.0,18.3,316,0.00,0.00,96,0.0,0.0
2025-02-17T07:00,20.6,87,5.2,11.2,926.3,25.0,18.4,331,0.02,0.00,100,9.0,79.0
2025-02-17T08:00,23.0,76,3.8,14.8,927.6,193.0,18.5,17,0.12,0.00,100,99.0,361.7
2025-02-17T09:00,24.5,64,6.0,19.8,928.5,354.0,17.3,57,0.25,0.00,100,145.0,293.7
2025-02-17T10:00,26.0,56,7.5,23.8,928.8,536.0,16.6,70,0.39,0.10,100,303.0,447.7
2025-02-17T11:00,27.6,49,9.5,29.2,928.3,730.0,15.9,79,0.54,0.10,99,553.0,682.2
2025-02-17T12:00,28.9,45,10.1,31.7,927.4,848.0,15.7,86,0.64,0.30,100,700.0,790.2
2025-02-17T13:00,29.1,43,9.8,31.3,926.6,793.0,15.2,96,0.61,0.20,99,620.0,690.9
2025-02-17T14:00,27.3,54,8.8,34.6,925.5,776.0,17.0,157,0.56,0.60,91,591.0,699.8
2025-02-17T15:00,25.6,64,7.6,29.5,924.8,446.0,18.4,177,0.33,0.70,98,224.0,306.5
2025-02-17T16:00,25.1,64,7.9,24.1,924.0,361.0,17.7,181,0.27,0.20,78,182.0,322.6
2025-02-17T17:00,21.5,90,3.8,23.4,924.2,212.0,19.7,287,0.13,6.10,98,114.0,320.6
2025-02-17T18:00,21.2,92,8.6,20.2,924.0,44.0,19.8,290,0.03,0.50,72,20.0,127.1
2025-02-17T19:00,24.3,69,4.2,10.1,924.5,0.0,18.3,301,0.01,0.00,100,0.0,0.0
2025-02-17T20:00,23.9,72,2.9,9.7,924.8,0.0,18.4,330,0.00,0.00,97,0.0,0.0
2025-02-17T21:00,23.5,70,6.3,14.8,925.7,0.0,17.8,340,0.02,0.00,23,0.0,0.0
2025-02-17T22:00,23.0,70,6.2,15.1,926.1,0.0,17.3,334,0.01,0.00,33,0.0,0.0
2025-02-17T23:00,22.4,75,2.3,14.0,926.5,0.0,17.8,321,0.00,0.00,13,0.0,0.0
2025-02-18T00:00,22.3,74,4.4,9.7,926.4,0.0,17.4,341,0.00,0.00,13,0.0,0.0
2025-02-18T01:00,21.6,76,5.2,11.9,926.1,0.0,17.2,329,0.00,0.00,13,0.0,0.0
2025-02-18T02:00,21.3,77,5.7,11.9,925.7,0.0,17.1,319,0.00,0.00,9,0.0,0.0
2025-02-18T03:00,20.6,80,5.6,12.2,925.2,0.0,17.0,312,0.00,0.00,13,0.0,0.0
2025-02-18T04:00,20.1,82,6.9,14.8,924.8,0.0,16.9,313,0.00,0.00,2,0.0,0.0
2025-02-18T05:00,20.0,82,7.6,16.2,925.0,0.0,16.8,315,0.00,0.00,0,0.0,0.0
2025-02-18T06:00,19.8,83,7.4,16.2,925.2,0.0,16.8,315,0.00,0.00,0,0.0,0.0
2025-02-18T07:00,21.3,77,6.0,13.3,926.4,29.0,17.2,321,0.03,0.00,16,15.0,130.5
2025-02-18T08:00,23.8,66,4.3,20.2,927.5,222.0,17.1,355,0.14,0.00,5,159.0,576.5
2025-02-18T09:00,25.5,58,5.2,19.1,928.1,463.0,16.5,46,0.32,0.10,7,384.0,774.0
2025-02-18T10:00,27.2,48,7.8,25.2,928.4,633.0,15.3,61,0.47,0.00,8,536.0,788.9
2025-02-18T11:00,28.6,42,9.7,29.9,928.1,792.0,14.4,72,0.60,0.00,8,677.0,832.5
2025-02-18T12:00,29.5,38,10.9,32.8,927.1,869.0,13.8,97,0.67,0.00,16,746.0,839.7
2025-02-18T13:00,29.6,39,9.9,33.5,926.2,856.0,14.1,125,0.66,0.10,12,701.0,778.9
2025-02-18T14:00,28.7,46,11.0,36.4,925.3,820.0,16.0,161,0.62,0.10,27,684.0,807.6
2025-02-18T15:00,27.2,58,10.1,36.7,924.3,610.0,18.1,180,0.45,0.40,21,479.0,653.4
2025-02-18T16:00,26.5,60,11.9,33.1,924.2,445.0,18.2,190,0.34,0.00,31,330.0,583.0
2025-02-18T17:00,24.7,67,10.5,33.1,924.5,257.0,18.2,183,0.20,0.00,29,176.0,492.7
2025-02-18T18:00,23.5,72,7.9,28.4,924.8,69.0,18.2,191,0.06,0.00,22,40.0,253.0
2025-02-18T19:00,23.2,70,6.8,20.9,925.2,0.0,17.4,198,0.02,0.00,35,0.0,0.0
2025-02-18T20:00,23.0,69,5.6,18.0,926.3,0.0,16.9,205,0.01,0.00,44,0.0,0.0
2025-02-18T21:00,21.0,86,3.5,14.4,926.9,0.0,18.7,12,0.00,0.90,80,0.0,0.0
2025-02-18T22:00,20.1,97,5.3,16.9,927.0,0.0,19.6,325,0.00,3.20,97,0.0,0.0
2025-02-18T23:00,20.1,96,4.2,16.6,926.8,0.0,19.5,317,0.00,0.60,83,0.0,0.0
2025-02-19T00:00,20.0,99,4.3,12.6,926.7,0.0,19.8,327,0.00,1.00,100,0.0,0.0
2025-02-19T01:00,20.1,99,5.1,14.8,926.0,0.0,19.9,321,0.00,0.30,100,0.0,0.0
2025-02-19T02:00,20.1,98,5.8,11.2,925.3,0.0,19.8,321,0.00,0.00,73,0.0,0.0
2025-02-19T03:00,19.6,99,5.1,11.2,924.9,0.0,19.5,315,0.00,0.00,29,0.0,0.0
2025-02-19T04:00,19.2,99,4.6,10.8,924.6,0.0,19.0,312,0.00,0.00,34,0.0,0.0
2025-02-19T05:00,19.0,98,2.8,10.1,924.8,0.0,18.6,315,0.00,0.00,40,0.0,0.0
2025-02-19T06:00,19.0,97,2.7,7.2,925.5,0.0,18.5,318,0.00,0.00,36,0.0,0.0
2025-02-19T07:00,21.6,78,2.7,7.6,926.7,30.0,17.5,328,0.02,0.00,0,17.0,146.6
2025-02-19T08:00,23.6,66,0.9,10.1,927.8,225.0,16.9,11,0.13,0.00,2,168.0,604.3
2025-02-19T09:00,25.6,57,2.7,20.5,928.4,464.0,16.4,110,0.31,0.00,12,384.0,770.3
2025-02-19T10:00,27.4,50,5.6,25.2,929.0,661.0,16.0,117,0.48,0.00,14,560.0,821.1
2025-02-19T11:00,28.7,46,8.4,28.4,928.6,807.0,15.9,121,0.60,0.00,15,686.0,840.8
2025-02-19T12:00,29.5,44,9.8,32.0,927.7,905.0,15.8,128,0.68,0.00,19,785.0,880.9
2025-02-19T13:00,28.6,46,10.8,34.6,926.5,744.0,15.8,156,0.58,0.00,15,573.0,634.9
2025-02-19T14:00,28.0,47,10.1,34.2,925.7,745.0,15.8,178,0.56,0.10,14,572.0,673.4
